DefaultedAdvances,AdvanceAmount,CurrentBalance,LatefeesTotalCount,CreditAccounts,LastRepaymentAmount,OverdraftCount,OverdraftTotal,AverageMonthlySpend,BalanceAverage,BalanceMin,TotalAssets,AverageNumberOfTransactionsADay,TotalCash,LatefeesCount,Paycheck,TotalHistoryInDays,AverageMonthlyIncome,AverageMonthlyDiscretionarySpend,CheckingAccountCount,CreditAccountCount,SavingsAccountCount,OutstandingCreditDebtWherePayingInterest,AverageNumberOfTransactionsADayPrimaryChecking,NegativeBalanceCount,PaycheckModelUsed,NumberOfMatches,ErrorRate,IsNameBased,BalanceAbove100L30Count,AveragePotentialMonthlyIncome,HasEmpowerBanking
0,50,0.73,0,0,0,2,4,-3107.208157,421.7,0.37,0.73,2.180555556,0.73,0,2447.16,146.7350924,2544.977389,-452.1533333,1,0,0,0,2.180555556,0,BruteForce,7,0,0,20,3814.51,0
0,50,,0,0,0,0,0,-1619.843888,98.44,-323.63,0.76,1.603773585,0.76,0,644,212.2488731,739.4262836,-1045.286667,2,0,1,0,1.338129496,23,BruteForce,5,1,1,1,1101.92,0
0,50,1.32,0,0,0,1,13,-4661.41266,319.66,-1186.63,1.32,1.943173943,1.32,0,2988.107778,1444.702435,4437.523531,-556.11,1,0,0,0,1.943173943,4,BruteForce,3,0,0,22,0,0
0,50,51.81,0,0,0,0,0,-2483.825,155.87,15.07,51.81,1.487179487,51.81,0,1700.508333,78.14956517,2641.958784,-1479.443333,1,0,0,0,1.487179487,0,BruteForce,5,0,1,14,2169.483333,0
0,50,0.79,0,0,0,3,23,-4945.681648,151.07,-59.31,0.79,1.512059369,0.79,0,2466.937778,540.5988782,4698.555369,-136.9366667,1,0,0,0,1.512059369,5,BruteForce,5,0,1,14,4834.093333,1
0,50,198.64,0,1,0,0,0,-7629.814975,930.43,-8.43,273.05,4.142123288,273.05,0,3925.34,584.7815596,6053.932821,-2141.953333,1,1,1,0,4.135273973,0,BruteForce,11,0,0,0,3925.34,1
0,50,169.77,0,0,0,0,1,-6420.494922,486.75,0.83,169.77,4.865296804,169.77,0,3817.796667,441.7483173,6040.384326,-2146.96,1,0,0,0,4.865296804,0,BruteForce,7,0,0,22,7154.233333,0
0,50,9.07,0,0,0,0,20,-1530.454202,199.5,-28.28,56.07,1.714084507,56.07,0,830.6277778,1424.285097,1417.669713,-281.3433333,2,0,2,0,1.711864407,17,BruteForce,3,1,0,14,0,1
0,50,0,0,0,0,0,0,-1913.834361,130.76,-0.64,79.59,3.440203562,79.59,0,1683.102778,439.7192962,1773.353174,-482.45,2,0,2,0,3.435114504,0,Tagging,5,1,0,0,0,1
0,50,,0,0,0,0,0,-4162.148886,600.16,-153.86,-7.4,5.948339483,-7.4,0,2213.112778,542.1578145,1540.34909,-2347.36,1,0,1,0,4.387453875,20,BruteForce,5,0,1,14,3912.783333,0
0,50,,0,0,0,0,0,-2763.703832,240.62,-636.3,4.3,2.3,4.3,0,1544.45,501.0310385,2856.126738,-857.4433333,1,0,1,0,2.187122736,9,BruteForce,6,0,0,0,1159.916667,1
0,50,,0,0,0,0,0,-2610.330374,331.52,-20.82,-20.82,5,-20.82,0,5032.271111,730.746325,365.4913462,-1514.29,1,0,1,0,3.797260274,3,BruteForce,3,1,0,18,3185.243333,1
0,50,443.65,0,0,0,0,0,-903.1106546,112.26,-68.49,6.36,1.188365651,6.36,0,788.6666667,610.9052812,974.6015537,-363.7866667,2,0,1,0,1.099722992,11,BruteForce,3,0,0,9,2019.643333,1
0,50,-40.7,0,0,0,0,0,-1956.740833,378.62,-68.9,143.49,6.092334495,143.49,0,3138.611667,574.8169218,883.947934,-1727.263333,1,0,1,0,4.695121951,16,BruteForce,3,0,0,14,0,0
0,50,,0,0,0,0,0,-635.1135688,150.54,-70,-60,2.007407407,-60,0,1427,270.4657444,630.0575926,-474.06,1,0,1,0,1.62962963,23,BruteForce,4,1,1,0,906.3033333,1
0,50,656.8,0,0,0,0,2,-2028.86029,193.42,-146.45,659.85,3.06097561,659.85,0,1701.83,329.927398,1515.249835,-1195.54,2,0,2,0,2.978658537,18,BruteForce,3,0,0,0,810.2566667,1
0,50,,0,0,0,0,0,-2216.271208,172.46,-22.58,15.55,2.192307692,15.55,0,2425.52,92.04355676,2164.898061,-631.5866667,2,0,2,0,1.808988764,7,BruteForce,3,1,0,0,1326.323333,0
0,50,1537.63,0,0,0,3,8,-8451.88925,704.26,-624.71,1537.63,3.647058824,1537.63,0,2651.963889,410.2138561,7116.145152,-1772.033333,1,0,0,0,3.647058824,1,BruteForce,5,1,0,25,10538.51,1
0,50,113.89,0,0,0,2,4,-1850.940236,110.22,-88.51,113.89,2.261044177,113.89,0,1911,499.7219118,2113.568511,-38.67333333,1,0,0,0,2.261044177,10,BruteForce,5,0,1,11,0,0
0,50,528.96,0,0,0,0,0,-1470.831383,366.04,-24.67,-3.81,0.940594059,-3.81,0,3091.118333,405.8391045,891.5116028,774.7766667,1,0,1,0,0.905940594,11,BruteForce,5,0,0,10,4341.663333,1
0,50,0,0,0,0,0,0,-2157.437691,158.3,-19.2,-19.2,2.391666667,-19.2,0,855.4938889,243.8754228,1650.085571,-1862.986667,1,0,1,0,2.391666667,3,BruteForce,3,1,0,0,0,1
0,50,160.52,0,0,0,0,8,-3639.470638,676.76,17.06,270.31,4.269035533,270.31,0,2721.77,1369.75191,3519.330513,-1140.076667,1,0,2,0,4.185279188,0,BruteForce,11,0,0,0,2444.303333,1
0,50,33.27,0,0,0,5,24,-10078.18166,1777.66,-502.03,176.38,6.235395189,176.38,0,1300,584.5491233,9796.276292,-3060.116667,1,0,0,0,6.235395189,6,BruteForce,5,0,1,23,10644.73667,0
0,50,90.28,0,0,0,0,3,-5208.235806,608.15,11.89,90.28,5.167173252,90.28,0,2188.47,659.4871179,2961.890602,-1784.52,1,0,0,0,5.167173252,0,BruteForce,3,1,0,0,1752.126667,1
0,50,0.6,0,0,0,0,0,-4170.679956,140.65,0.17,0.6,2.527001862,0.6,0,1510.903333,542.8423885,3512.477474,-55.84666667,1,0,0,0,2.527001862,0,BruteForce,3,0,0,0,697.34,0
0,50,105.43,0,0,0,0,0,-4236.8325,484.06,-37.66,84.83,5.040178571,84.83,0,3307.66,448.5512579,3813.133046,-1207.416667,1,0,1,0,4.125,8,BruteForce,3,0,0,0,1341.71,1
0,50,,0,0,0,0,0,-2241.307847,257.31,-41.38,-18.03,2.552486188,-18.03,0,1848.441111,363.8133922,2065.614525,-461.7666667,1,0,1,0,2.223756906,16,BruteForce,5,0,0,11,4050.646667,0
0,50,24.48,0,0,0,6,12,-2187.2825,450.3,-44.06,24.48,3.172025723,24.48,0,1507.209167,622.9700116,2090.433597,-704.0166667,1,0,1,0,3.168810289,2,DeepSearch,,,,0,0,0
0,50,80.4,0,0,0,0,0,-1920.679094,76.23,-47.91,80.4,2.228070175,80.4,0,1428.627778,60.8354771,1987.691146,-321.6366667,1,0,0,0,2.228070175,28,BruteForce,5,0,1,9,1412.603333,0
0,50,58.9,0,0,0,7,77,-2971.287892,-76.68,-346.29,262.65,4.711864407,252.65,0,1651.48,283.5205175,2166.430032,-709.9033333,2,0,1,0,1.480427046,23,BruteForce,4,0,1,0,1227.02,1
0,50,,0,0,0,0,2,-828.646695,11.18,-95.04,-66.46,1.583333333,-66.46,0,1983.135556,328.647669,845.777322,-625.2833333,1,0,0,0,1.583333333,23,BruteForce,3,0,0,0,457.6466667,0
0,50,,0,0,0,0,0,-3775.867872,619.32,6.57,121.83,3.573604061,121.83,0,2396.333333,200.8520035,3576.989192,-1073.543333,1,0,0,0,3.573604061,0,BruteForce,5,1,1,0,1361.333333,1
0,50,,0,0,0,0,0,-5877.445958,108.68,-44.61,393.84,7.462686567,393.84,0,650,201.2036108,1901.912689,-374.44,1,0,1,0,5.71641791,10,BruteForce,3,1,0,10,0,1
0,50,60.26,0,0,0,1,2,-1734.377659,194.73,-121.43,60.26,3.022900763,60.26,0,1154.205,518.6616736,1745.999698,-706.4466667,1,0,0,0,3.022900763,10,BruteForce,5,0,1,4,2895.116667,1
0,50,1.59,0,0,0,1,21,-2770.802908,744.26,-234.55,1.59,3.829596413,1.59,0,2616.315,669.8439427,1250.010727,-1018.516667,1,0,0,0,3.829596413,3,BruteForce,5,0,1,18,5062.86,1
0,50,,0,0,0,0,0,-2338.305263,331.03,-82.64,1.21,3.302752294,1.21,0,1552.171111,102.8519246,2211.700039,-325.91,1,0,1,0,3.626262626,6,BruteForce,6,0,0,0,1169.973333,0
0,50,6.48,0,0,0,1,18,-1258.219923,204.61,6.48,20.89,0.984101749,20.89,0,613.8888889,513.5053887,1204.96581,-199.3366667,2,0,2,0,1.07495069,0,BruteForce,5,0,1,17,1091.943333,1
0,50,57.37,0,0,0,0,0,-1648.003647,488.98,-55.45,458.42,2.838888889,458.42,0,877.9405556,542.8242722,1687.7113,-390.2333333,1,0,1,0,2.251851852,17,BruteForce,3,0,0,14,2203.963333,1
0,50,,0,0,0,0,0,-1883.607863,67.91,-18.64,-13.43,3.520376176,-13.43,0,2442.765,320.2585135,1853.454646,-392.0766667,1,0,1,0,2.868338558,8,BruteForce,5,0,1,12,0,0
0,50,,2,1,62,0,0,-4168.195259,493.8,3.51,10.23,3.644718793,10.23,0,2938,729.40296,3935.541981,-1082.686667,1,1,1,6037.49,3.498626374,0,BruteForce,11,1,0,17,4874.65,0
0,50,-3.41,0,0,0,1,11,-7562.41623,300.15,-305.32,-76.9,3.017857143,-76.9,0,1826.290556,642.9689029,5316.214945,-162.52,1,0,0,0,3.017857143,3,BruteForce,4,1,0,15,6878.356667,0
0,50,18.61,0,0,0,6,6,-5474.968689,465.68,-441.84,18.61,4.347826087,18.61,0,3554.33,70.57643037,5345.25308,-1379.08,1,0,0,0,4.347826087,7,BruteForce,5,0,1,0,2767.936667,0
0,50,345.92,0,0,0,0,0,-3316.033333,310.28,-41.67,345.28,5.050877193,345.28,0,1626.12,570.9717445,3097.677743,-665.0133333,1,0,1,0,4.166666667,13,BruteForce,5,0,1,0,634.2433333,1
0,50,0,0,0,0,0,1,-2429.425434,467.13,0,25.01,1.032212885,25.01,0,3405.783333,184.3354434,2323.232912,-1146.176667,1,0,2,0,3.67032967,0,BruteForce,3,0,0,18,0,1
0,50,0.91,0,0,0,2,2,-1992.393056,29.5,-94.1,0.91,2.436781609,0.91,0,1097.626111,90.88630772,1886.648344,-287.3466667,1,0,0,0,2.436781609,10,BruteForce,5,0,0,0,643.98,1
0,50,2.32,0,0,0,1,6,-4642.210101,204.08,-26.74,2.32,3.432481752,2.32,0,3269.976667,549.4101152,4377.859037,-658.2133333,1,0,0,0,3.432481752,0,BruteForce,5,0,1,7,3100.736667,0
0,50,309.54,0,0,0,0,0,-4230.032008,739.01,0,1330.25,1.006770664,1330.25,0,3828.879167,65.5017612,4210.581489,-2805.236667,2,0,2,0,7.031746032,0,BruteForce,7,0,0,30,4748.456667,1
0,50,,0,0,0,0,0,-2420.58102,379.86,0.85,18.2,3.815820543,18.2,0,2046.171111,849.2923339,2161.087221,-756.3466667,1,0,0,0,3.815820543,0,BruteForce,3,1,0,21,0,0
0,50,,0,0,0,0,0,-4498.288816,472.47,0.17,2.63,4.204678363,2.63,0,2883.513333,171.4131269,4040.243979,-2034.57,1,0,0,0,4.204678363,0,BruteForce,5,1,1,19,4696.596667,1
0,50,85.5,0,0,0,0,0,-2381.564669,431.55,0.03,85.5,1.502538071,85.5,0,1912.278333,907.875381,2293.66,-60.68,1,0,1,0,1.502538071,0,BruteForce,6,0,0,0,1639.416667,1
0,50,508.68,0,0,0,0,0,-7460.95206,300.81,-114.64,-114.64,5.07133059,-114.64,0,5901.516111,729.5741203,6973.013292,189.93,1,0,1,0,4.231824417,7,BruteForce,4,0,0,13,6878.763333,0
0,50,,0,0,0,0,0,-7090.644513,212.51,-179.74,-99.06,4.286290323,-99.06,0,1723.07,498.6245693,6731.98855,-305.34,1,0,1,0,3.574596774,17,BruteForce,5,0,1,0,1446.086667,1
0,50,-50.25,0,0,0,5,11,-6483.173404,210.84,-33.55,100.73,7.581218274,100.73,0,1323.48,64.78558318,5234.025023,-734.1633333,3,0,3,0,3.840616967,14,BruteForce,3,0,0,0,768.9633333,1
0,50,,0,0,0,0,0,-4744.005383,1283.83,8.05,8.05,2.411764706,8.05,0,3488.446667,478.3010149,4608.691585,-1462.466667,1,0,0,0,2.411764706,0,BruteForce,3,0,0,28,0,1
0,50,-42.29,0,0,0,3,22,-3144.807217,356.26,-195.64,-189.11,3.141210375,-189.11,0,2194.089444,350.878873,3073.375821,-1559.836667,1,0,0,0,3.141210375,9,BruteForce,4,0,1,17,3054.646667,0
0,50,,0,0,0,0,0,-5425.154687,967.94,-160,205.92,8.454794521,205.92,0,2592.438333,730.4316227,4627.655195,-1732.67,2,0,1,0,6.25890411,18,BruteForce,4,0,0,18,6313.073333,1
0,50,117.93,0,0,0,2,2,-1939.705094,472.62,-75.76,73.6,1.981927711,73.6,0,2124.1025,118.8749479,1764.170868,-715.6166667,2,0,3,0,2.905172414,25,BruteForce,5,0,1,3,3298.943333,1
0,50,,0,0,0,0,0,-1695.160582,155.91,-28.87,0.28,2.336787565,0.28,0,1513.250556,186.9072022,1669.241451,-186.0733333,1,0,1,0,1.93989071,5,BruteForce,3,0,0,0,698.4233333,0
0,50,98.04,0,0,0,0,0,-4209.73619,-286.19,-1280.16,-939.06,3.344827586,-939.06,0,2164.615556,146.5848366,4255.304253,-1566.063333,4,0,2,0,1.062068966,34,BruteForce,4,0,1,8,2324.91,1
0,50,6.51,0,0,0,0,7,-900.7908542,120.32,-2.45,104.31,2.666204986,104.31,0,530.77,724.2893912,904.645798,-448.85,2,0,2,0,2.610803324,0,BruteForce,7,0,0,0,0,1
0,50,39.84,0,0,0,5,27,-1385.742048,64.12,-295.91,108.15,1.683673469,108.15,0,522.2666667,494.3551148,1300.141077,-175.1033333,2,0,2,0,1.683673469,15,BruteForce,3,1,0,14,0,1
0,50,184.99,10,1,80,5,14,-8309.736972,1632.06,-174.75,184.99,4.714285714,184.99,1,8068.153889,548.3407668,7202.652183,-2257.686667,1,1,1,2797.8,4.52014652,2,BruteForce,3,0,0,29,0,1
0,50,-377.3,0,0,0,17,27,-2387.973009,-65.42,-700.19,-337.47,3.017811705,-337.47,0,1462.413333,691.6315447,2108.727512,-734.0633333,2,0,0,0,3.012722646,22,BruteForce,6,2,0,0,782.59,1
0,50,,0,0,0,0,0,-1106.881772,53.69,0,77.83,2.813186813,77.83,0,729.17,729.4504387,996.7558425,-38.79,1,0,1,0,2.743131868,0,BruteForce,5,0,1,7,1188.53,1
0,50,70.45,0,0,0,0,0,-3033.7905,330.91,0,659.95,3.091681725,659.95,0,1536.1,435.6304909,2157.382149,-397.8666667,2,0,1,0,2.637974684,0,Tagging,3,0,0,0,0,1
0,50,54.73,0,0,0,0,0,-2754.570992,827.75,13.67,63.32,1.269230769,63.32,0,2795.212,546.8757137,2178.348353,-869.6266667,2,0,0,0,1.26007326,0,BruteForce,5,1,1,13,3249.34,0
0,50,708.49,0,0,0,0,0,-850.3739583,318.71,2.62,132.67,0.908860759,132.67,0,2134.571111,481.87538,923.3521377,-983.07,1,0,1,0,0.830379747,0,BruteForce,3,0,0,0,985.1866667,0
0,50,53.31,0,0,0,9,29,-8990.053636,1036.07,-2415.24,65.79,3.96969697,65.79,0,5208.558333,464.260017,8805.485976,-2016.886667,2,0,0,0,3.859307359,2,BruteForce,6,0,0,29,0,0
0,50,263.18,0,0,0,5,5,-2566.127846,298.58,-263.18,-117.9,4.775956284,-117.9,0,2017.03,184.9176762,2526.427452,-1265.273333,1,0,1,0,4.62295082,7,BruteForce,11,0,0,0,1714.563333,0
0,50,0.77,0,0,0,1,1,-1032.876131,525.24,-59.79,0.8,1.662404092,0.8,0,794,673.7239194,422.2998227,-660.6066667,3,0,1,0,1.641943734,3,Tagging,3,0,0,8,1364.86,1
0,50,-85.17,0,0,0,0,0,-1480.354867,91.84,-85.16,-85.16,2.425316456,-85.16,0,1920.865556,713.9690318,2658.538846,-301.68,1,0,1,0,2.324050633,27,Tagging,,,,7,2027.03,0
0,50,413.56,0,0,0,0,0,-2993.526986,468.69,-127.58,413.56,2.647727273,413.56,0,3201.683333,88.87695582,2664.162851,-617.38,1,0,0,0,2.647727273,9,BruteForce,3,1,0,23,3314.94,1
0,50,1046.16,0,0,0,0,26,-3041.071927,127.45,-3,341.56,1.549423893,341.56,0,970.6666667,1651.960066,3056.179639,-511.2133333,1,0,1,0,1.533050334,6,BruteForce,3,0,0,15,0,1
0,50,213.53,0,1,50,0,0,-3458.037408,671.28,0.12,213.65,2.816753927,213.65,0,2715.006667,366.9206184,2848.937592,-827.47,1,1,1,406.31,2.456284153,0,BruteForce,7,0,0,0,1401.56,0
0,50,-33.4,0,0,0,0,0,-5264.692631,2801.07,-118.21,-28.4,5.05,-28.4,0,3867.687778,480.8930703,4131.288866,-4018.656667,1,0,1,0,4.179166667,14,BruteForce,3,1,0,14,8559.663333,0
0,50,-4.66,0,0,0,0,0,-10126.75179,3133.68,-126.23,966.04,5.828146143,966.04,0,1703.35,741.4372764,8546.032269,-3450.483333,2,0,2,0,4.928281461,13,BruteForce,3,0,0,0,1703.35,1
0,50,12,0,0,0,1,4,-5631.404859,801.65,-157.19,667.09,4.618110236,667.09,0,2260.45,510.7917012,5341.353717,-1645.893333,1,0,0,0,4.618110236,1,BruteForce,11,0,0,0,2260.45,1
0,50,641.67,0,0,0,1,5,-6126.479752,873.93,4.96,649.47,5.78976234,649.47,0,3815.426667,548.4821302,5415.455552,-1413.123333,2,0,0,0,5.129798903,0,BruteForce,11,0,0,17,6653.333333,1
0,50,,0,0,0,2,5,-5793.431913,501.33,-78.39,-4.15,1.884393064,-4.15,0,946,521.0575275,4134.957098,131.6933333,1,0,1,0,1.714836224,4,BruteForce,7,0,0,15,8055.746667,1
0,50,-94.66,0,0,0,3,4,-1446.467161,148.52,-94.66,-94.66,2.172268908,-94.66,0,1779.84,239.6732376,1464.051296,-639.0766667,1,0,1,0,2.172268908,4,BruteForce,5,0,1,0,1456.36,1
0,50,188.37,0,0,0,1,5,-3523.064491,996.07,-329.3,188.37,3.005102041,188.37,0,1722.268889,729.9689106,2759.091573,-1090.636667,2,0,0,0,3.005102041,8,BruteForce,3,0,0,18,2927.193333,1
0,50,,0,0,0,0,0,-2219.86615,72.85,-197.41,-18.69,4.512301013,-18.69,0,1712.114444,692.9234628,2048.133138,-479.11,1,0,1,0,3.486251809,18,BruteForce,6,0,0,0,1344.34,0
0,50,,0,0,0,0,0,-3232.211151,405.33,-27.1,139.92,2.352380952,139.92,0,3010.063333,212.5122543,1435.590258,-876.83,1,0,1,0,2.295238095,7,BruteForce,3,0,0,24,3020.346667,1
0,50,91.66,0,0,0,0,0,-2401.298065,232.19,7.08,134.35,4.269503546,134.35,0,1232.566667,141.6497136,2459.233125,-1160.143333,1,0,1,0,4.007092199,0,Tagging,,,,23,0,0
0,50,0.88,0,0,0,4,4,-1732.217354,47.33,-93.86,5.25,1.560747664,5.25,0,2205.666667,207.9430575,1648.191044,-180.0633333,2,0,1,0,1.608695652,13,BruteForce,5,0,1,0,848.3333333,0
0,50,,0,0,0,0,0,-4447.384878,0,0,2125.29,5.088888889,2125.29,0,5798.541667,90.6731802,5833.041343,-447.06,1,0,2,0,4.111111111,0,BruteForce,5,0,1,0,2207.063333,1
0,50,0,0,0,0,0,0,-5037.430903,575.77,0,0,2.859375,0,0,1190.402778,76.59249599,4409.618229,-1305.716667,1,0,1,0,2.859375,0,BruteForce,3,0,0,18,0,0
0,50,,0,0,0,0,0,-2140.26875,1423.09,-126.68,613.09,1.136054422,613.09,0,1861.946667,155.522055,1759.749422,-1197.446667,1,0,1,0,3.212903226,1,BruteForce,11,0,0,23,3573.36,1
0,50,218.7,0,0,0,0,4,-2985.196145,361.31,-46.66,207.53,3.423857868,207.53,0,2690.003333,534.9624028,2445.27166,-1951.56,2,0,0,0,3.423857868,12,BruteForce,5,0,1,14,4632.226667,1
0,50,6.5,0,0,0,2,2,-1091.872786,156.53,-71.05,79,2.707692308,79,0,1206.818889,197.2588593,1077.857479,-278.04,1,0,0,0,2.707692308,2,BruteForce,3,0,0,18,0,1
0,50,9.64,0,0,0,0,0,-1572.457176,78.61,-52.89,-32.64,4.01117172,-32.64,0,1427.176111,346.4936256,1622.901706,-632.8,2,0,3,0,3.049562682,32,BruteForce,6,0,0,0,0,1
0,50,1.52,0,0,0,0,0,-2512.528194,110.4,0,1.52,2.62295082,1.52,0,2240.333333,61.9563355,2226.769262,-206.5233333,1,0,1,0,2.62295082,0,BruteForce,3,0,0,20,1523.58,1
0,50,-49.89,0,0,0,0,0,-1054.446628,31.01,-47.91,-47.91,2.093406593,-47.91,0,1220.67,730.6820457,916.6764061,-832.61,1,0,2,0,1.815934066,27,BruteForce,4,0,1,0,755.46,1
0,50,,0,0,0,0,0,-6481.20423,810.64,-201.61,1554.54,3.53030303,1554.54,0,4800.517222,132.9002494,6485.358712,-2656.183333,1,0,1,0,3.53030303,3,BruteForce,5,0,1,18,7615.65,0
0,50,6.48,0,0,0,4,55,-7477.06978,449.06,-332.4,-39.22,6.062068966,-39.22,0,3514.053333,728.924981,5803.494036,-1128.616667,2,0,0,0,5.222068966,2,BruteForce,7,0,0,0,3500.726667,1
0,50,0,0,0,0,0,0,-3049.947519,313.05,-160.55,0.08,4.157303371,0.08,0,1855.901667,89.57867425,3150.670988,-1536.95,1,0,1,0,4.123595506,1,BruteForce,3,0,0,12,0,1
0,50,,0,0,0,19,78,-4525.897766,244.24,-391.64,44.28,3.753199269,44.28,0,2311.14,548.5235587,4290.244641,-1423.41,1,0,1,0,3.638025594,19,BruteForce,5,0,1,8,4607.37,0
0,50,,0,0,0,0,0,-2479.135764,236.48,-41.66,-38.56,4.918918919,-38.56,0,1957.193333,112.9094347,2180.140616,-1040.61,1,0,1,0,3.603603604,16,BruteForce,3,0,0,9,2244.29,0
0,50,364.39,0,0,0,0,2,-1989.355613,732.83,39.1,364.39,1.447761194,364.39,0,1384.81,607.8536161,1450.122405,-403.5566667,1,0,1,0,1.409618574,0,BruteForce,11,0,0,0,734,0
0,50,298.81,0,0,0,0,0,-1516.720833,169.28,-66.88,334.92,3.542592593,334.92,0,1499.434444,540.7070976,1442.927474,-761.0833333,1,0,1,0,2.701851852,14,Tagging,,,,0,0,0
0,50,3.78,0,0,0,0,5,-3389.690628,243.8,96.22,191.07,3.452145215,191.07,0,1789.47,608.5048437,2631.474586,-635.4,1,0,1,0,3.452145215,0,BruteForce,11,0,0,0,1863.553333,0
0,50,82.65,0,0,0,12,26,-5936.239503,-124.33,-785.25,326.17,3.675949367,326.17,0,4941.43,500.6319616,5349.593922,-734.73,1,0,0,0,3.675949367,27,BruteForce,11,0,0,0,3948.503333,1
0,50,,0,0,0,1,1,-4064.97748,789.01,-22.98,1514.52,2.058823529,1514.52,0,3214.156111,85.58443076,4551.957941,-1288.946667,2,0,0,0,2.047058824,0,BruteForce,6,0,0,27,0,0
0,50,132.72,0,0,0,0,0,-3601.610538,1100.3,-53.61,1252.05,3.050761421,1252.05,0,2011.165,430.8952852,2990.896953,-2376.86,1,0,0,0,3.050761421,6,BruteForce,11,0,0,22,4787.023333,0
0,50,181.29,0,0,0,4,23,-3914.953601,634.62,-114.9,64.54,4.278276481,64.54,0,2445.02,559.3612006,3353.233298,-685.3533333,1,0,1,0,3.662477558,2,BruteForce,7,0,0,20,5066.783333,1
0,50,16.67,0,0,0,2,3,-4028.314812,342.56,-714.23,16.67,4.087912088,16.67,0,1935.624167,183.9691937,2492.226351,-1105.83,1,0,0,0,4.087912088,0,BruteForce,11,0,0,16,2900.596667,0
0,50,-16.72,0,0,0,0,0,-1841.924615,264.83,-38.74,-16.72,3.676,-16.72,0,2113.135556,250.9436559,2236.821883,-876.4933333,1,0,1,0,2.892,11,BruteForce,5,0,0,0,1307.773333,0
0,50,2.97,0,0,0,0,0,-5011.553636,982.17,163.14,331.76,4.26344086,331.76,0,1699.952222,746.6946226,4892.820787,-1622.473333,1,0,1,0,4.255376344,0,BruteForce,5,0,1,28,6287.58,0
0,50,,0,0,0,0,0,-3464.4075,515,-1.16,4.59,5.096638655,4.59,0,2842.334444,476.6964207,3516.184263,-1074.603333,1,0,1,0,3.573529412,13,BruteForce,6,1,0,0,2514.306667,1
0,50,447.02,0,0,0,30,79,-4133.330972,126.69,-759.87,979.36,3,979.36,0,2009,802.0965799,4487.928472,-821.2133333,1,0,1,0,2.997496871,29,BruteForce,3,0,0,0,997.44,1
0,50,12.09,0,0,0,0,3,-3907.412627,570.16,-165.79,12.09,3.804029304,12.09,0,2825.564444,547.8936312,3493.73967,-1512.386667,1,0,0,0,3.804029304,10,BruteForce,5,0,1,14,5586.946667,0
0,50,6.13,0,0,0,0,7,-2050.900572,1832.54,-10.42,6.13,2.504109589,6.13,0,1032.705556,730.8888571,1141.280591,-1639.98,1,0,0,0,2.504109589,2,BruteForce,5,0,0,7,5487.303333,1
0,50,0.74,0,0,0,2,9,-5566.947049,234.46,-152.96,-34.76,4.005376344,-34.76,0,1518.366667,373.5429173,5317.854464,-834.1466667,1,0,0,0,4.005376344,7,BruteForce,7,0,0,16,5270.743333,0
0,50,59.95,0,0,0,0,0,-1366.868178,-5.2,-117.32,59.95,1.730964467,59.95,0,686.1038889,700.7741148,1240.874804,-561.83,1,0,1,0,1.730964467,33,BruteForce,3,1,0,4,1474.22,0
0,50,3.03,2,1,0,0,0,-3642.941817,439.15,-148.43,3.03,2.405372405,3.03,0,2544.6,822.9577945,3028.129132,-848.9333333,1,1,1,2053.85,2.2002442,10,BruteForce,3,0,0,0,1272.3,1
0,50,-85.98,0,0,0,0,0,-2436.313164,234.89,-89.24,-82.84,2.03003003,-82.84,0,1155.555556,666.8263267,2124.934453,-1450.546667,1,0,1,0,1.893393393,11,BruteForce,3,0,0,17,4059.366667,1
0,50,7.73,0,1,199.46,3,59,-5792.055413,352.82,-42.33,734.54,3.659121172,734.54,0,2341.69,270.2912837,5792.809511,-1301.576667,2,1,1,198.75,3.516853933,4,BruteForce,3,0,0,0,1166.743333,1
0,50,,0,0,0,0,0,-2760.599769,140.66,-21.9,0.51,2.532846715,0.51,0,1906.186667,138.7083932,2596.282299,-532.3666667,1,0,0,0,2.532846715,1,BruteForce,3,0,0,0,476.5466667,0
0,50,8.68,0,0,0,0,0,-3591.030532,133.72,-51.73,8.68,1.755784062,8.68,0,3526.473889,394.6775731,3443.929647,-151.2633333,1,0,1,0,1.640102828,0,BruteForce,6,0,0,6,0,0
0,50,766.83,0,0,0,0,0,-4028.796191,439.75,-536.6,766.83,2.609756098,766.83,0,1976,576.5624723,3749.235007,-1169.76,1,0,0,0,2.609756098,9,BruteForce,5,0,1,26,5569.086667,1
0,50,,0,0,0,2,2,-3550.223961,659.58,-37.91,15.67,1.663461538,15.67,0,2258.75,728.3496342,2049.004143,-3624.64,1,0,0,0,1.663461538,2,DeepSearch,,,,13,8168.16,1
0,50,-7.49,0,0,0,0,0,-751.4498333,78.72,-7.49,-7.49,1.732673267,-7.49,0,1287.92,104.730694,757.0056548,-74.56,1,0,1,0,1.732673267,3,BruteForce,3,0,0,0,263.0666667,0
0,50,,0,1,50.12,0,0,-1467.757921,322.69,9.06,10.41,4.483561644,10.41,0,1066.028889,730.9135911,1414.335917,-757.7566667,1,1,1,0,3.387671233,0,BruteForce,5,0,1,18,2084.93,0
0,50,1211.85,0,0,0,0,0,-3436.301794,482.76,-4.95,1211.85,2.32967033,1211.85,0,1224.166667,365.6670298,1566.759158,756.4733333,2,0,0,0,2.307692308,0,BruteForce,3,1,0,0,1432.366667,0
